Review,Actual Label,Predicted Label
"Bon rapport qualité prix. Cependant, certaines pochettes ne restent pas hermétiques et regonflent peu de temps après les avoir fermé (en 1 à 2 mois).",neutral,neutral
"A mon avis,pas assez puissant pour faire un vide d'air correct!",neutral,neutral
Bonne qualité du produit pour une poignée mais ne flotte absolument pas!,neutral,neutral
"Produit de bonne qualité mais attention il est prévu pour y mettre des choses petites! Je n'ai pas pu mettre dedans mon chéquier, mon portefeuille et mon portable. Les poches sont trop petites. Dommage car cette banane est très jolie!",neutral,neutral
Ma fille adore. Sa fait de jolie couleur mais dommage que la chanson ne soit pas en français...,neutral,neutral
Fonctionne bien. Mais autonomie très faible. Chargée complètement et au bout de 3 heures d'usage normal a besoin d'être rechargée...,neutral,neutral
"Utilisation quotidienne pour peser les aliments. Points positifs : facile d'utilisation, balance légère et facile à ranger. Point négatif : à la commande, il est précisé que les piles sont fournies.  la réception de l'article, il y avait bien les piles mais la balance ne marchait pas car les piles étaient dans un état déplorable et en décomposition. Heureusement que cela n a pas abîmé le produit. Cf photo ci joint pour l'état des piles.",neutral,neutral
Correspond à la description et aux photos Très contente de cet achat Par contre la chaîne est un peu courte A 5 mois de grossesse il n’arrive pas au nombril,neutral,neutral
"Ce modeleur a pour but de contrôler les flux de lumières en incidence directe. Contrairement à une softbox ou un parapluie, le but n'est pas de rendre les ombres moins dures. Aussi les flashs cobra disposent d'un réglage de l'angle d'incidence de la lumière. Ce réglage suffit amplement à remplir la tâche de ce bol réflecteur. Par ailleurs le nid d'abeille provoque des ombres grillagées, qui peuvent être très gênantes si le but recherché est une image à la lumière uniforme. Cependant si vous disposez d'un flash à lampe omnidirectionnelle, il est excellent! sa monture Bowens limite en revanche le nombre de flashs compatibles.",neutral,neutral
Jai reçu le colis en temps est en heure parfait de se coter la il manque simplement le micro pour le main libre ainsi que la caméra de recul!!! Serait-il possible de le recevoir apart?,neutral,neutral
"Beau film assez touchant bon j'avais lu le livre mais malgré cela j'ai été touché par le sujet qui est traité, la perte d'un être cher.",neutral,neutral
"Superbe visuellement mais très bruyant en vitesse 2, mais je ne regrette pas mon achat.. surtout aujourd’hui!",neutral,neutral
"Bonsoir. J'ai tout bien branché, et ça fonctionne parfaitement. Sur le port 1, mon écran Asus, sur le port 2, mon projecteur Epson. Seulement, quand j'éteins le projecteur, l'image sur l'Asus tremble et le texte devient presque difficilement lisible. Cela n'est pas normal, surtout pour le prix de l'article. Le problème ne semble pas venir de mes branchements, car il me suffit de débrancher le port 2 pour que l'image arrête de trembler sur l'écran du port 1.",neutral,neutral
Simplement je trouve la bouteille un peu lourde,neutral,neutral
"Tricycle de médiocre qualité, la barre qui sert à guider l'enfant ne tourne pas et elle est donc très rigide. Du coup elle s'est rapidement cassée... Les lumières n'ont pas fait long feu non plus...",neutral,neutral
Ce produit est arrivé endommagé et nous n'avons pas recommandé pour autant car un peu gros sur un bureau. Finition très bien.,neutral,neutral
"pour notre salle de bain, le plus difficile de passer le câblage électriques dans l appareil car très rigide, mais rien avoir avec le l extracteur, on verra la durée de vie de cet appareil?? Je recommande l achat.",neutral,neutral
J'ai juste une petite déception au niveau du bouton sonnerie/silencieux... je trouve que ça ne fonctionne pas très bien. Pour le reste Griffin s'est amélioré dans la qualité des matériaux!,neutral,neutral
"Toujours bon d'avoir des rondelles et écrou en réserve. Dommage qu'il y ait trop de rondelles frein,rarement utilisées. Expédiée rapidement,dans une pochette plastique. Pas de dégâts,la boite n'est pas cassée,c'est un miracle.",neutral,neutral
"Eclaire bien avec 3 niveaux de luminosité + clignotement. Malgré une apparente complexité, la fixation sur le guidon est peu fonctionnelle. Il faut tout dévisser pour le mettre en place. On ne peut pas ôter le phare facilement. Par contre, on peut connecter un câble USB lorsque le phare est sur le vélo. Malheureusement, au bout de quelques jours d'utilisation (c'est un cadeau de Nol), le bouton répond quand il veut. Il faut s'y reprendre à plusieurs fois pour allumer ou éteindre. Je m'attends à une défaillance permanente d'un jour à l'autre. PS: j'ai écrit au vendeur qui m'a sans sourciller expédié un nouveau phare. Bon service client donc.",neutral,neutral
"j'ai reçu le jeu aujourd'hui. je suis deçu par la jaquette exclusive, je croyais que l'image holographique était intégrée au boitier et n'était pas juste un vulgaire emballage autour de celui-ci...et ou sont les DLC??? j'ai pourtant précommandé le jeu! Edit: apres plusieurs heures de jeu, il est vraiment excellent!!!! J'ai seulement de vagues souvenirs de l'original, donc je peux pas vraiment comparer par contre.",neutral,neutral
"le plus l’esthétisme,a part trouvé la bonne distance pour chanter ou parler,le rendu reste convenable.Dommage pas de coupe bas.",neutral,neutral
"Flexible efficace et manche bien en main. L'embout tient bien car le porte-embout ne fait pas appel à un aimant mais à une petite bille qui se positionne dans la gorge de l'embout (de toute façon la pression de la bille suffit par elle-même) C'est dommage que ce tournevis ne bénéficie pas d'un cliquet Ce produit semble robuste, mais à la 1ère utilisation la vis située sur le porte-embout est partie... échange à faire...",neutral,neutral
Plus joli en photo qu'en vrai. Les finitions ne sont franchement pas géniales. Un peu déçue. Mais la personne qui l'a reçu en cadeau a fortement apprécié. La coupe des saucissons un peu mous n'est pas nette et la pièce s'écrase. Obligé de finir au couteau manuel.,neutral,neutral
Jouet robuste. Pas très maniable les virages sont difficiles à prendre. Ne fait pas trop de bruit quand il roule avec. Bon pour un usage sur sol plat sans aspérités (uniquement pour l'intérieur selon moi),neutral,neutral
"il est parfait ce téléphone interphone, mais impossible de le faire fonctionner avec ma platine de rue, peut être est-elle aussi défectueuse. Dommage!!!!",neutral,neutral
Livraison rapide mais dommage je pensais en avoir plusieurs ça fait cher l’écusson,neutral,neutral
"On sent qu'on est pas sur un objet qui va tenir une vie entière. Disons que pour le prix, c'est très correct.",neutral,neutral
Reçu avec un mode d'emploi en allemand. Pour les chinois c'est à côté donc ils pensent qu'on se comprend.Donc en stand-by depuis 3 semaines. Je regrette cet achat. Je ne peux donc pas noter.,neutral,neutral
"Si vous êtes un adepte du chinois ou de l'anglais, vous aurez un peu plus de faciliter à lire le mode d'emploi, mais malheureusement cette caméra était HS. Il ont été compréhensible, l'avoir a été rapide.",neutral,neutral
Bon pouvoir lubrifiant mais difficile à nettoyer et laisse des traces sur les draps même après un lavage en machine.,neutral,neutral
Correspond à mes attentes. Pratique de pouvoir coupler avec plusieurs appareils. Souris ergonomique très bien et clavier bien même si fait du bruit avec la touche espace. Par contre le produit reçu n'était pas complètement neuf et il manquait la rallonge USB qui est dans le descriptif du contenu. Déçu par le vendeur mais pas par le produit.,neutral,neutral
"Utilisé pour du quotidien (transport, bureau) ça marche bien et la batterie est assez bonne. Le seul problème que j'ai le boîtier qui ne se ferme plus complètement après 1 mois. a n'empêche pas le chargement mais je ne peux plus laisser dans une poche ou un sac sereinement c'est dommage.",neutral,neutral
"Produit bien emballé, mais un peu dessus quand à la taille. Il est bien plus profond que large... mon lapin a du mal à attraper la nourriture au fond. Je pense qu’il est plus adapté à d’autres animaux",neutral,neutral
Très jolie mais le cuir est assez fragile dommage!,neutral,neutral
"Produit moyen, les disques de ponçage sont correct ainsi que son support. La pate a polish à desirer,quand au vernis de finition degage une certaine odeur forte désagréable. Pour le vernis et pate à polir ne pas tout utiliser.",neutral,neutral
Trop petite. Idéal pour mettre dans une trousse. Recu dans les temps. Dommage. Mon fils lui en est content. Il la laisse dsns sa trousse et plus besoin d'y penser.,neutral,neutral
Pour en avoir un et se souvenir des gilet jaunes plus tard,positive,positive
"Pas reçu le jour de la date prévu mais satisfaite des produits, odeur très agréable même si trouver moins cher ailleurs et en plus nombreuses quantités",positive,positive
"Je ne l'ai utilisé que quelques semaines, en attendant de recevoir mon deuxième moniteur permettant de totalement séparer l'affichage du Mac de celui du PC sur mon bureau. Il a parfaitement rempli son office, permettant de passer de l'un à l'autre quasiment en temps réel et sans le moindre problème d'affichage.",positive,positive
Il couvre vraiment bien je l'ai utilisée peu de fois mais en une pincer ou deux du produit il prend parfaitement la teinte de peau,positive,positive
Conforme à la description. Les pieds adhésifs tiennent mal dans le temps. Modèle adapté à mon ordinateur.,positive,positive
Ca fonctionne aussi bien que la marque et c'est beaucoup moins cher.,positive,positive
mon chien Shiba inu adore ce produits que j'ajoute à ses croquettes,positive,positive
pour faire des frites,positive,positive
"Toute la famille est contente d’enfin pouvoir charger son Iphone, Ipad, etc. sans avoir à attendre qu’un câble soit disponible",positive,positive
Télémètre très précis avec un petit niveau incorporé très pratique piles fourni prix raisonnable le seul reproche que je peux faire concerne le manuel d'utilisation qui n'est pas en français mais ce n'est pas insurmontable je suis satisfait,positive,positive
"Mince et jolie design, je vous conseille de l'acheter. mais on a besoin d'une autre couleur comme blanche. je vais acheter un autre.",positive,positive
pratique pour une petite quantité,positive,positive
"Rien à redire, c'est la qualité habituelle à la marque Nogent, avec l'avantage du manche en plastique qui passe au lave vaisselle",positive,positive
"Pas mal pas mal, très facile à monter pour quelqu'un qui bricole un peu, remplace la manette de gaz de mon motoculteur, il a quand même falu percer un trous dans le guidon et trouver la vis qui allait bien, mais le produit est pratique et étudié pour s'adapter à toutes configuration et c'est bien c'est qu'on lui demande.",positive,positive
Les ceinture sont bien taille normal elle souligne la taille,positive,positive
bien plus joli que le papier ou le plastique en vente par plusieurs vendeurs,positive,positive
j'ai testé cette huile pour protéger mon chat des parasites a voir il faut juste faire abstraction de l'odeur qui sent très forte,positive,positive
Après une dure journée quoi de mieux de s'allonger sur ce tapis pour déstresser et se détendre,positive,positive
Coupe très bien. Je n'ai pas encore de recule sur la durée de vie de la chaine mais pour le prix je suis tout de même très content,positive,positive
Utilisé en pigment pour un rouge à lèvre. Teinte moyennement mais très bien pour fabriquer ses cosmétiques naturels,positive,positive
Le produit est plutôt basic a utilisé mais les enfants ce sont vraiment amusé en le couplant a leurs joués et c'est pour moi le principal au vu de son petit prix.,positive,positive
"Pose facile, mais ne couvre pas entièrement la façade. Assez pour que le téléphone soit bien protégé avec une coque adéquate",positive,positive
Très bien mais un peu petit,positive,positive
"La figurine me convient très bien je l'utilise pour mon cookeo. La figurine en elle même est jolie, les rayures ne sont pas tout à fait noir mais plutôt grise sinon j'aime beaucoup ce tigrou.",positive,positive
"il faut prendre le temps de s'appliquer pour faire le changement de coque et tout fonctionne, ma clé est comme neuve",positive,positive
Trop tôt pour l'évaluer,positive,positive
Coque maintien très bien mon s8+. Par contre dommage qu'on ne voit pas l'heure comme indiqué sur le produit. Sinon aucun souci. Pour le prix c'est tout même satisfaisant.,positive,positive
"on voit bien la difference avec mon ancien rowenta delta dont j'etais deja satisfaite mais apres 8 ans commencait à fatiguer, celui ci et pratique à manier",positive,positive
L'article est bien juste qu'il ya une pièce celle du haut qu'il faut la fermer tranquillement parceque elle est sensible à détacher les fermetures,positive,positive
J’ai utilisé ce produit pour des douleurs de cou et D épaules cela m’a soulagé mais il faut recommencer plusieurs fois dans la journée Le stylo est très pratique on peut le glisser facilement dans son sac à main afin de l’utiliser plusieurs fois dans la journée,positive,positive
"Cette coque transparente fait le boulot, elle permet de bien loger le téléphone sans qu'il bouge (avec et sans protection en verre trempé), assez épaisse pour protéger en cas de chute, juste un bémol pour la protection du bouton du dessus un peu épaisse qui rend son appui un peu difficile, mais rien de bien méchant",positive,positive
5 étoiles pour le produit et le prix 0 pour le conditionnement et le transport,positive,positive
"mon fils aime ce jeu, donc c'est ok obligation de mettre des mots supplémentaires pour ne rien dire parfois, comme c'est posté en janvier 2018 alors bonne année à tous",positive,positive
Parfait pour protéger le téléphone des coups éventuels dans le sac à mains,positive,positive
Très pratique pour la pâte à crêpes étanche petit inconvénient les bords de la poignée sont un peu coupant lors du nettoyage,positive,positive
"l'article est bien conforme au descriptif, il est bien protéger. Mais j'ai enlever 1 étoile car la photo qu'ils mettent dans le cadre a été dure a enlever",positive,positive
Plus epaisse que les autres housses que j’ai pu trouvé dans le commerce. L’eau perle dessus.,positive,positive
Pour un lave vaiselle pour rendre étanche le puit sur un siemens bosch,positive,positive
il est plus grand que ce que je penser,positive,positive
achat de ce produit car celui d origine est hors service bon produit conforme mais un peu onereux,positive,positive
5 ça fait beaucoup mais ça fera le plaisir de mes collegues,positive,positive
Rien à dire de plus si ce n’est que ce petit livre d’autocollant a ravie ma petite fille de 2 ans très très fan de oui oui et qui maintenant adore faire des dessins en collant son héros préféré,positive,positive
j'ai acheté ce bracelet tout simplement pour la couleur qui s'associe bien avec la montre,positive,positive
Semble bien durée dans le temps 4 charges minimum d iPhone,positive,positive
Un artiste incroyable avec une belle plume et une manière d'interpréter différente de ce qu'on entend habituellement. Les thèmes sont aussi des thèmes peu abordés.,positive,positive
"J'ai acheté ces collants pour ma fille qui mesure 95 cm, porte du 4 ans et chausse du 27, c'est nickel.",positive,positive
"Je ne l'utilise quasiment jamais, mais ça peut servir selon les situations. Je l'utilise pour alimenter des éclairages pour de la sono mobile.",positive,positive
Offert pour ma niece à Nol ravie de son É harpe agréable à porter et moins cher que dans le commerce!,positive,positive
"Parfait tout fonctionne et beaucoup moins chers que chez un spécialiste, à voir avec le temps, mis sur des clignotants personnalisés pour une Honda Hornet 600.",positive,positive
Utilisé pour mon Instax,positive,positive
La mallette est très complète et la notice est simple. Elle indique de plus quels sont les produits à utiliser si les mesures ne sont pas bonnes. Les tests sont très simples à réaliser.,positive,positive
pour extraire des vis cassees,positive,positive
"tout doux, tout mignon, a plu même à 18 ans! :-)",positive,positive
Nouvelle salle de bains petite et esthétique convient parfaitement au coin de la douche de plus sans percer pour la poser.,positive,positive
"On a souvent besoin d'eau très chaude d'une température bien précise pour la cuisine. Mesures très précises, les mixtures n'ont jamais raté.",positive,positive
"pour realiser une toile en ""en diamant' donc pour trier les differentes couleurs",positive,positive
Parfait pour le prix,positive,positive
"simple et très efficace, je n'avais jamais obtenu autant de jus j'ai peu de force dans les mains la longueur des poignées compense parfaitement et de plus pratiquement aucun nettoyage je conseille toutefois de mettre 1/4 de citron à la fois",positive,positive
Un chef d'oeuvre éternel de Balzac,positive,positive
Mon enfant adoré ces petites marionnettes,positive,positive
Évolution favorable dur ce nouveau modèle Je préfère cet appareil au Karcher w5 que possédait grâce à la nouvelle lèvre plus souple Achetez Pluto cet appareil,positive,positive
"J'aime cela!! J'aime porter des bracelets, en particulier le bracelet de perles de grande taille. J'adore ce bracelet de 10MM. Je suis tout à propos de matériau tissé ou matériau perlé. Ils sont également très à l'aise et ne me gênent pas lorsque je travaille.",positive,positive
J'adore elle rend bien sur le téléphone et n'est pas encombrante est assez épaisse donc protégé bien surtout les bord,positive,positive
